FID, PD , LPI , ED , LSI , CONTAG , SHDI , SHEI , AI
788,5.0041,99.7821,2.2149,1.0581,97.9684,0.0155,0.0224,99.5535
789,14.3555,100.0,0.0,1.0,0.0,0.0,0.0,100
790,31.901,68.5185,207.097,2.5714,11.3286,0.6229,0.8987,69.1148
791,8.8115,81.5857,102.2725,2.475,37.5996,0.4776,0.6891,85.3722
792,42.5347,90.7407,85.3491,2.0303,56.4313,0.3085,0.4451,87.4434
793,73.0824,78.1818,161.741,2.7833,26.6536,0.5246,0.7568,75.6173
794,50.3701,74.5614,115.9347,2.0227,27.2178,0.5575,0.8043,82.3919
795,8.2031,100.0,0.0,1.0,0.0,0.0,0.0,100
796,73.8281,87.1429,125.8719,2.2083,44.3601,0.3837,0.5535,79.9117
797,34.4531,92.5,57.6106,1.6207,63.9713,0.2664,0.3843,91.652
798,20.5078,100.0,0.0,1.0,0.0,0.0,0.0,100
799,33.7776,65.8824,155.4889,2.4444,21.4111,0.5718,0.825,77.2604
800,83.5227,83.6364,117.0697,1.7,37.7157,0.4457,0.6429,82.1678
801,35.1562,92.8571,65.7024,1.6786,63.9409,0.2573,0.3712,90.3974
802,43.2014,84.953,110.4832,2.5556,41.6419,0.4235,0.611,83.1466
803,96.3723,80.4196,151.6693,2.3333,31.5005,0.4845,0.699,77.3814
804,19.1406,100.0,0.0,1.0,0.0,0.0,0.0,100
805,47.8515,92.5,79.0734,1.6364,60.9947,0.2664,0.3843,88.525
806,63.8021,90.7407,69.0323,1.3667,57.6522,0.3085,0.4451,90.8951
807,18.6435,65.2597,180.4458,3.2778,12.6987,0.6373,0.9194,73.377
808,41.3437,88.3,101.3269,3.3516,49.5866,0.3609,0.5207,84.9513
809,35.2822,84.7926,98.3863,2.8173,43.2797,0.4263,0.615,85.6037
810,52.2017,71.7803,169.443,3.8696,19.0394,0.5896,0.8507,75.0776
811,137.8125,46.0,196.5539,1.9667,9.2091,0.641,0.9248,70.6489
812,50.4808,84.9817,121.6514,2.4412,40.5059,0.423,0.6103,81.9373
813,95.7031,95.8333,56.481,1.2,72.6736,0.1732,0.2499,90.5093
814,30.3673,91.5865,59.468,1.9146,62.3708,0.283,0.4082,91.4552
815,12.7604,98.8889,11.2962,1.1481,91.4334,0.061,0.0881,98.7977
816,25.5208,84.4444,97.9004,1.6842,41.6519,0.4322,0.6236,87.141
817,27.9134,96.875,34.1239,1.4265,80.3124,0.1391,0.2006,94.9924
818,35.3365,65.641,170.3119,2.75,12.9055,0.6434,0.9282,75.2583
819,76.5625,100.0,0.0,1.0,0.0,0.0,0.0,100
820,31.681,93.3333,56.8705,1.9167,66.4027,0.2449,0.3534,91.5493
821,45.9375,89.8462,81.3326,2.0811,54.8281,0.3285,0.4739,87.9765
822,24.103,96.0494,35.1437,1.8421,77.3952,0.1664,0.24,94.5354
823,37.8606,46.978,199.2352,4.963,5.7878,0.6915,0.9976,70.6798
824,23.9258,95.1389,42.3607,1.375,73.0527,0.1944,0.2805,94.7521
825,12.2696,94.6581,38.3781,1.6023,72.792,0.2085,0.3007,94.6554
826,17.6683,97.5,24.113,1.4022,83.8592,0.1169,0.1687,96.6592
827,19.6875,81.4286,102.634,3.0377,37.5744,0.4799,0.6924,85.0282
828,45.0833,86.5702,105.0267,2.7045,45.579,0.3945,0.5691,84.5833
829,23.6304,86.8313,78.7945,2.2556,49.7919,0.3857,0.5564,88.7238
830,21.2674,90.0,62.7567,1.7576,58.5793,0.3169,0.4571,91.3757
831,145.8333,71.4286,242.0614,2.4062,14.2866,0.5983,0.8631,62.037
832,40.296,63.5965,154.5796,2.6774,15.1005,0.6395,0.9226,77.5605
833,36.4583,85.7143,107.5829,1.625,42.0814,0.4101,0.5917,85.0998
834,34.4531,88.0,60.9995,1.45,53.8128,0.3669,0.5294,92.547
835,15.9505,100.0,0.0,1.0588,0.0,0.0,0.0,99.2126
836,43.0664,85.4167,114.374,2.3387,42.2252,0.4154,0.5993,82.9591
837,63.8021,94.4444,50.2053,1.2667,69.9202,0.2146,0.3095,93.9655
838,37.9649,88.0165,74.2188,1.8594,52.0136,0.3666,0.5289,89.3441
839,40.408,86.8519,95.3901,2.617,48.3159,0.3786,0.5462,86.032
840,58.3431,84.492,138.6352,2.9615,38.7624,0.4314,0.6224,79.2608
841,47.1154,86.6667,119.9135,2.2321,43.9071,0.3927,0.5665,82.1477
842,32.8125,93.5238,49.7033,1.837,68.0352,0.2399,0.3461,92.9215
843,44.7443,85.7143,110.0279,2.2419,43.2711,0.4101,0.5917,83.6246
844,46.0911,78.2609,171.1431,3.1857,25.9677,0.5236,0.7554,74.2162
845,78.5256,67.5214,133.2372,2.0455,20.0767,0.6101,0.8802,81.5326
846,47.8515,71.6667,129.9063,2.0455,21.9685,0.5961,0.86,81.918
847,63.8021,94.4444,47.0675,1.2917,69.6131,0.2146,0.3095,94.9405
848,66.9922,79.1667,144.0265,2.1591,32.8763,0.4764,0.6873,78.5433
849,48.6111,90.1235,90.8477,2.5833,54.6602,0.3224,0.4651,86.5486
850,41.7614,62.4242,146.8506,2.9324,14.3793,0.6588,0.9504,78.8835
851,143.5546,78.5714,151.2884,1.8333,29.9237,0.4954,0.7147,77.641
852,35.8887,98.4375,10.5902,1.0625,90.5447,0.0805,0.1161,98.4375
853,72.9166,81.746,142.5473,2.2391,32.9217,0.4752,0.6856,77.8632
854,24.0931,92.3077,56.876,1.5,63.5662,0.2712,0.3912,92.197
855,31.7749,89.9209,70.3222,2.1667,56.6566,0.3268,0.4715,89.9242
856,30.161,96.3636,39.0232,1.7,77.9313,0.1562,0.2254,93.8602
857,22.5586,97.1429,30.2577,1.5833,81.8704,0.1297,0.1872,95.1928
858,13.0504,99.1477,8.6647,1.1184,93.5455,0.0491,0.0708,98.6971
859,35.3365,90.4615,82.3754,2.0946,56.2553,0.3148,0.4542,87.6792
860,55.8268,77.0833,131.789,2.1667,27.682,0.5383,0.7766,81.2967
861,86.1328,74.1667,155.3227,2.4318,21.1025,0.5713,0.8242,75.6227
862,42.9896,45.4545,189.3775,3.6795,6.3305,0.6924,0.999,72.1486
863,71.7773,66.0714,205.7522,2.5455,11.3485,0.6279,0.9059,68.7367
864,46.8015,62.3824,152.9767,3.1111,13.4692,0.6589,0.9506,77.2736
865,38.2812,53.3333,177.9151,2.4318,6.8733,0.6909,0.9968,74.1384
866,26.1008,93.9394,51.3464,1.4348,68.2948,0.2286,0.3298,93.4007
867,23.2008,98.9899,13.6924,1.1,91.487,0.0565,0.0815,97.865
868,42.222,57.7206,228.0005,3.7727,5.556,0.6686,0.9646,65.9452
869,46.4441,90.8088,79.7379,1.9697,57.2684,0.3069,0.4428,88.3588
870,8.031,100.0,0.0,1.0,0.0,0.0,0.0,100
871,42.4139,78.9773,118.4175,2.6184,35.4938,0.4784,0.6902,82.745
872,58.5478,46.6667,190.0419,3.2344,6.0239,0.6928,0.9995,72.1978
873,59.9185,46.9565,171.8987,3.3026,8.2277,0.6913,0.9973,74.9952
874,30.7274,89.6321,76.5044,2.3776,55.1622,0.3331,0.4806,88.9486
875,18.5982,96.1538,38.4162,1.6222,77.1381,0.163,0.2352,94.3758
876,12.6202,98.1685,18.6201,1.2206,87.2334,0.0914,0.1319,97.3398
877,28.7109,98.75,16.9443,1.1111,89.8191,0.0672,0.0969,97.3393
878,28.7109,96.25,16.9443,1.1111,81.3301,0.1599,0.2307,100
879,37.7775,78.2895,119.279,2.5286,30.9959,0.5232,0.7548,82.8325
880,44.2708,83.22,118.3411,2.8333,38.5271,0.4487,0.6474,82.7442
881,114.8437,90.0,50.8329,1.1667,58.3092,0.3251,0.469,100
882,53.0048,59.2308,131.6442,2.5303,14.9978,0.673,0.971,81.346
883,38.2812,50.8333,166.6189,2.3864,11.2623,0.6572,0.9481,75.9338
884,15.9505,98.3025,18.304,1.402,88.0717,0.086,0.1241,97.082
885,18.2292,97.619,24.8785,1.4333,84.261,0.1125,0.1623,96.308
886,34.1797,77.381,135.151,2.8919,28.2551,0.5309,0.766,79.8565
887,70.8912,86.4198,117.1458,1.7778,43.013,0.3973,0.5731,82.9208
888,33.288,85.9903,111.3249,2.2759,43.2608,0.4051,0.5845,82.8774
889,31.901,76.9444,144.0265,3.0132,26.521,0.5399,0.779,78.9769
890,53.4986,80.7453,149.4466,3.0,31.1935,0.4899,0.7068,77.6844
891,55.6818,87.5758,96.5312,2.2703,48.4032,0.3753,0.5414,85.7333
892,35.1562,92.517,61.0917,1.7571,63.8333,0.266,0.3837,91.0329
893,11.9629,96.875,21.1804,1.2647,82.3516,0.1391,0.2006,97.4793
894,51.0417,90.7937,93.5971,2.2083,56.3004,0.3073,0.4433,85.8332
895,23.2008,97.9798,20.5385,1.2069,86.2826,0.0988,0.1426,96.8519
896,43.2353,66.3529,154.6915,3.3095,16.3298,0.6304,0.9094,77.3948
897,29.1079,89.5161,85.1119,2.8475,54.1684,0.3331,0.4806,87.4928
898,32.5391,61.6667,203.8964,4.7041,8.0803,0.6649,0.9592,69.7743
899,3.6809,100.0,0.0,1.0278,0.0,0.0,0.0,99.8299
900,36.4583,52.6455,191.8561,3.7436,6.7717,0.6857,0.9893,71.8491
901,9.5703,96.3889,30.1232,1.4211,79.1799,0.1554,0.2242,95.9367
902,42.3108,79.4737,124.4068,3.5446,32.2943,0.5058,0.7298,81.5759
903,37.5306,93.7908,54.2661,1.7,68.4446,0.2327,0.3357,91.9896
904,15.9505,86.9048,65.2221,2.0778,54.9793,0.3529,0.5092,90.9472
905,38.2812,60.0,165.6776,2.6296,11.5545,0.6601,0.9524,76.2689
906,65.2521,40.9091,142.4862,1.9737,12.1634,0.6765,0.976,80.5312
907,22.9687,100.0,0.0,1.0,0.0,0.0,0.0,100
908,10.2539,99.5536,6.0515,1.0667,95.7488,0.0286,0.0413,99.0749
909,42.5347,75.3561,151.5815,3.9623,24.3295,0.5552,0.801,77.7774
910,71.7773,95.0,46.5968,1.3056,74.1075,0.1985,0.2864,92.8731
911,42.5347,90.3704,77.8183,1.6458,56.4115,0.3169,0.4571,88.7993
912,71.7773,85.0,127.0822,1.8333,39.2906,0.4227,0.6098,81.3445
913,41.7614,95.0,58.5349,1.6667,71.1508,0.1985,0.2864,90.7823
914,27.6067,95.6731,43.99,1.4655,74.6484,0.1782,0.2571,93.7448
915,51.2695,39.2857,166.4172,2.2955,9.5334,0.6737,0.972,75.6391
916,48.1862,90.2098,80.5743,1.7083,56.1366,0.3204,0.4623,88.1565
917,30.7617,72.1429,159.1554,3.7396,20.3578,0.5864,0.846,76.5766
918,20.3865,88.1657,61.1599,1.8784,55.1244,0.3576,0.5159,91.3605
919,24.5393,92.3077,52.1363,1.5806,64.4855,0.2712,0.3912,92.9073
920,27.3437,95.7143,29.0474,1.3103,77.4383,0.1769,0.2552,96.217
921,29.7743,52.2222,207.097,3.5,4.6518,0.6918,0.9981,69.361
922,75.0613,48.366,225.924,3.08,6.9274,0.6568,0.9476,65.5177
923,33.4961,95.8333,43.7728,1.5,75.4565,0.1732,0.2499,93.6674
924,42.5347,80.7407,117.9825,2.4242,34.831,0.4846,0.6991,82.9841
925,28.0509,60.4885,186.4847,4.6132,10.7415,0.6546,0.9444,72.535
926,53.833,73.0469,190.6234,4.1739,18.006,0.5828,0.8408,71.3587
927,58.0019,85.8586,106.1158,1.775,43.6298,0.4075,0.5879,84.8304
928,63.8021,67.7778,207.097,2.5526,10.9648,0.6285,0.9068,67.5608
929,16.9887,97.929,20.0524,1.3243,86.1201,0.1008,0.1454,96.9821
930,16.644,97.6812,23.5747,1.3158,84.5148,0.1102,0.159,96.6152
931,39.9456,56.9565,192.281,4.0349,7.2096,0.6822,0.9842,71.6923
932,50.1939,74.6503,175.3676,4.0833,21.1576,0.5661,0.8168,74.0165
933,52.2017,94.3182,57.7647,1.5556,69.1423,0.2181,0.3147,91.3142
934,23.4375,100.0,0.0,1.0,0.0,0.0,0.0,100
935,23.4375,100.0,0.0,1.0,0.0,0.0,0.0,100
936,76.5625,90.0,94.135,1.6579,53.9859,0.3251,0.469,85.625
937,26.8865,92.3077,60.0701,2.0816,63.9503,0.267,0.3852,91.3489
938,9.5703,99.5833,4.2361,1.0484,96.4404,0.027,0.0389,99.3606
939,24.0801,96.4516,42.0875,1.79,77.9162,0.1533,0.2212,93.5895
940,7.9477,95.8478,24.6249,1.3088,78.6545,0.1728,0.2492,97.1798
941,59.1107,85.2941,99.6724,1.875,43.5283,0.4176,0.6024,85.0307
942,27.1819,98.2249,18.0472,1.1731,88.1594,0.0892,0.1286,97.2619
943,41.0156,86.4286,112.1551,2.6951,45.9664,0.3837,0.5535,83.4308
944,53.833,69.5312,213.1275,3.5156,13.0226,0.6115,0.8822,68.0515
945,26.7969,92.0,67.7772,1.8571,61.5041,0.2788,0.4022,90.2178
946,6.8359,99.2063,7.3963,1.1222,93.7938,0.0463,0.0668,99.0838
947,127.6041,83.3333,94.135,1.2778,38.2708,0.4506,0.65,92.4242
948,30.2833,84.9899,86.6118,2.4222,45.1061,0.4229,0.6101,87.5264
949,49.0785,92.3077,53.5845,1.5968,64.5639,0.2712,0.3912,92.4012
950,67.2912,78.125,148.2626,2.75,27.7194,0.5253,0.7579,78.1504
951,27.8973,82.5911,112.5047,2.2812,37.4661,0.4623,0.667,83.8594
952,95.7031,95.8333,42.3607,1.25,75.4055,0.1732,0.2499,90.5093
953,41.7614,83.6364,110.9081,1.8571,38.8013,0.4457,0.6429,84.7598
954,40.4598,85.6369,97.3494,3.0,45.6144,0.4042,0.5831,85.4825
955,28.7109,97.0833,32.4766,1.371,81.0625,0.1318,0.1902,95.3575
956,35.5448,72.734,148.5904,5.1284,21.8941,0.5844,0.8432,77.8728
957,70.6731,73.8462,156.4089,2.6071,22.1639,0.5693,0.8213,77.2287
958,12.483,98.0435,19.1544,1.3023,86.7379,0.0963,0.139,97.326
959,49.2187,83.2143,94.404,2.1471,42.1253,0.4409,0.636,86.562
960,37.449,72.0109,167.6012,3.3333,18.8632,0.5903,0.8516,75.3072
961,38.2812,52.2222,154.3814,2.0789,9.9032,0.6842,0.9871,78.9579
962,31.901,87.5,65.8945,1.4706,51.7393,0.3768,0.5436,91.0606
963,46.7882,79.2593,136.8095,2.6515,30.7691,0.5055,0.7293,79.9376
964,3.0707,100.0,0.0,1.1538,0.0,0.0,0.0,99.1537
965,37.9649,76.0331,165.2419,2.3409,22.6432,0.5507,0.7945,75.8002
966,76.5625,59.2593,248.5164,3.0625,5.539,0.6592,0.951,62.0828
967,42.1094,72.6667,173.9615,3.2,18.6369,0.5865,0.8462,74.3235
968,54.8885,86.7647,89.7051,2.0909,49.0668,0.3768,0.5436,87.0114
969,47.8515,87.8788,92.4235,2.1212,50.0672,0.3618,0.5219,86.355
970,47.8515,92.7083,67.0712,1.475,62.8011,0.2611,0.3767,90.5235
971,39.5295,93.2971,63.2342,2.0957,65.8526,0.2459,0.3547,90.6938
972,34.7055,90.6593,69.8254,2.0128,58.1101,0.3103,0.4477,89.6544
973,15.9505,97.7778,20.7097,1.2895,85.455,0.1066,0.1537,97.1985
974,5.8002,97.7273,11.9808,1.175,87.272,0.1085,0.1565,98.8224
975,18.2292,98.0159,20.1718,1.2344,86.373,0.0974,0.1405,97.3244
976,67.3077,79.8535,129.0994,2.5294,33.4974,0.4869,0.7025,80.9028
977,114.8437,73.3333,203.3316,1.8182,16.5479,0.5799,0.8366,68.902
978,25.0568,83.8182,94.8881,2.6383,42.1229,0.4427,0.6386,86.3284
979,71.7773,52.0833,155.3227,1.7857,8.1372,0.6923,0.9987,78.9352
980,80.3906,81.0,115.2212,1.85,37.5637,0.4559,0.6577,83.9352
981,53.0048,83.8462,112.0931,1.9348,39.1625,0.4422,0.638,84.074
982,32.309,92.5831,69.3373,2.0,62.8891,0.2643,0.3813,89.8369
983,29.5053,96.2451,38.1749,1.6333,77.6102,0.1601,0.2309,94.4578
984,143.5546,50.0,141.2025,1.6,7.903,0.6931,1.0,79.4118
985,43.8639,59.0278,222.3939,3.7794,5.271,0.6755,0.9745,66.9422
986,11.4844,97.8333,14.6851,1.2653,86.9563,0.1045,0.1507,98.1674
987,33.128,97.1154,32.5852,1.2381,80.7801,0.1307,0.1886,95.8749
988,143.5546,93.75,84.7215,1.25,62.5341,0.2338,0.3373,85.2273
989,29.2471,76.0611,165.7032,3.9592,23.8883,0.5464,0.7883,75.3591
990,56.2172,81.8182,135.0804,2.1875,33.5964,0.4741,0.684,80.3246
991,68.3594,44.0476,197.6835,2.3421,15.596,0.587,0.8469,69.2579
992,39.8763,87.5,89.4282,1.875,48.5298,0.3768,0.5436,86.8025
993,34.8011,94.4444,44.5002,1.4483,71.0415,0.2146,0.3095,93.7615
994,57.4219,77.5,104.4898,1.8409,38.1303,0.4637,0.669,85.4749
995,24.1776,97.193,21.4033,1.2647,83.5425,0.128,0.1846,97.1005
996,28.7109,97.5,28.2405,1.2273,82.8998,0.1169,0.1687,96.4505
997,23.9258,98.6111,16.4736,1.1458,89.6522,0.0732,0.1056,97.4733
998,20.148,94.4444,29.7268,1.4054,79.5092,0.152,0.2193,95.9741
999,61.5234,94.6429,66.5669,1.3667,69.4154,0.2089,0.3014,89.4427
1000,37.2179,66.2037,139.6336,3.1429,20.6931,0.6036,0.8709,79.64
1001,51.0417,77.7778,110.4517,1.9167,31.9183,0.5203,0.7506,84.3734
1002,17.4762,98.2609,22.1013,1.3488,87.1549,0.0877,0.1265,96.7229
1003,40.296,51.5789,243.7601,4.0147,2.3921,0.6899,0.9953,63.3995
1004,170.1388,44.4444,238.4753,1.9545,0.396,0.6925,0.999,60.535
1005,7.3618,100.0,0.0,1.0,0.0,0.0,0.0,100
1006,123.0468,89.2857,114.9792,1.6333,50.7132,0.3405,0.4912,82.413
1007,60.902,68.9394,195.1162,2.6522,13.0256,0.6196,0.8939,71.1263
1008,45.5729,55.5556,168.0982,2.9531,9.2146,0.684,0.9868,75.5666
1009,24.5655,94.4742,44.7015,1.8125,71.414,0.2137,0.3083,93.3858
1010,45.1931,73.3796,128.6512,2.9524,27.9336,0.5438,0.7846,81.363
1011,21.875,95.873,40.8815,1.5278,75.7273,0.172,0.2481,94.1081
1012,20.5078,92.2619,64.5497,1.6154,62.4502,0.2723,0.3929,90.8452
1013,27.0221,95.8824,43.8558,1.5946,75.6984,0.1717,0.2477,93.5878
1014,44.6614,90.0,79.0734,1.7778,55.3554,0.3251,0.469,88.7062
1015,43.9108,86.1765,104.656,2.4189,44.763,0.4017,0.5796,84.7498
1016,81.2026,87.8788,112.962,1.825,47.2625,0.3693,0.5328,82.9395
1017,82.0312,92.8571,66.5669,1.3667,63.8813,0.2573,0.3712,90.4695
1018,44.6614,86.9444,110.1379,2.6447,45.8105,0.3874,0.559,83.13
1019,76.5625,80.0,186.3873,2.5,27.7608,0.5004,0.7219,71.3709
1020,51.2695,80.3571,148.2626,2.1136,29.9077,0.4954,0.7147,77.7008
1021,76.5625,95.0,62.1291,1.3438,70.9221,0.1985,0.2864,90.1531
1022,40.296,92.2807,61.8318,1.7647,63.1809,0.2719,0.3922,91.1142
1023,19.1406,97.7778,24.4751,1.3421,90.0249,0.1149,0.1046,96.4059
1024,26.1008,74.2424,169.443,2.4348,19.9573,0.5705,0.8231,75.1168
1025,82.0312,40.4762,145.2369,1.6923,20.7081,0.575,0.8296,81.2063
1026,44.1707,43.2692,172.7015,3.0,11.2881,0.6537,0.9432,73.7305
1027,50.2441,86.25,131.3183,2.7222,42.5647,0.4004,0.5777,80.3668
1028,61.5234,87.5,96.8246,1.5333,47.392,0.3768,0.5436,86.4583
1029,63.8021,95.5556,52.7156,1.4737,74.0138,0.1818,0.2623,90.5592
1030,31.7749,93.2806,54.9183,1.7031,66.6301,0.2463,0.3554,91.6807
1031,54.6875,73.2143,183.5632,2.75,19.5071,0.5688,0.8206,72.7803
1032,191.4062,91.6667,56.481,1.1429,63.85,0.2868,0.4138,91.6667
1033,89.4886,81.8182,149.638,1.9444,31.9296,0.4741,0.684,77.3554
1034,59.6591,83.1169,145.2369,2.32,35.3585,0.454,0.655,78.2352
1035,47.1154,94.359,55.6121,1.5714,69.4526,0.217,0.313,91.9779
1036,51.0417,93.3333,75.308,1.5263,63.5958,0.2449,0.3534,88.9741
1037,191.4062,66.6667,112.962,1.2857,16.2353,0.6365,0.9183,91.6667
1038,31.1793,83.7104,87.405,1.95,43.402,0.437,0.6304,87.9047
1039,97.1755,76.9231,213.7589,2.7826,21.9862,0.5402,0.7793,66.8498
1040,114.8437,83.3333,163.7949,1.9688,35.8813,0.4506,0.65,73.1523
1041,31.25,86.0544,101.4353,2.2571,44.9122,0.404,0.5828,85.0784
1042,34.2011,72.2571,167.3183,4.0882,19.6002,0.586,0.8454,75.3534
1043,38.784,86.1163,112.962,4.3312,44.3281,0.4017,0.5795,83.3202
1044,103.0649,69.2308,160.7536,2.0833,21.0341,0.5693,0.8213,75.6121
1045,31.321,90.6061,75.9926,2.1081,57.205,0.3116,0.4495,88.2751
1046,33.944,86.4532,98.494,2.4878,46.8239,0.3874,0.5589,85.3314
1047,39.9456,90.4348,75.881,2.1977,57.9955,0.3055,0.4408,88.8695
1048,34.5395,76.1905,139.2915,3.05,26.1115,0.5489,0.7919,79.6845
1049,34.8011,96.9697,41.0771,1.2353,79.353,0.1358,0.1959,92.6407
1050,15.111,98.0263,16.7213,1.2143,87.1431,0.097,0.14,97.8238
1051,127.6041,100.0,0.0,1.0,0.0,0.0,0.0,100
1052,17.4006,100.0,0.0,1.0,0.0,0.0,0.0,100
1053,21.0336,98.1685,18.6201,1.2206,87.4436,0.0914,0.1319,97.1686
1054,42.5347,88.8889,94.135,1.7143,50.6771,0.3488,0.5033,86.3657
1055,93.75,91.8367,103.7406,1.5357,58.356,0.2827,0.4079,83.3781
1056,20.5078,100.0,0.0,1.0,0.0,0.0,0.0,100
1057,50.2441,88.4375,102.7248,2.3472,49.6482,0.3581,0.5167,84.7712
1058,28.7109,100.0,0.0,1.0,0.0,0.0,0.0,100
1059,95.7031,83.3333,188.27,1.8333,33.419,0.4506,0.65,68.7075
1060,164.0625,85.7143,129.0994,1.4,39.3232,0.4101,0.5917,80.1587
1061,114.8437,100.0,0.0,1.0,0.0,0.0,0.0,100
1062,52.2017,83.7121,102.6927,2.2727,43.8059,0.4121,0.5945,84.7585
1063,42.9687,93.8776,65.7024,1.8143,66.9288,0.2303,0.3323,90.1636
1064,38.2812,73.3333,79.0734,1.5,30.8995,0.5799,0.8366,90.6006
1065,57.162,88.2353,107.3395,2.1667,48.6093,0.3622,0.5226,83.9652
1066,63.1009,82.4176,128.4788,2.2778,35.7035,0.465,0.6709,81.2034
1067,36.8089,96.7949,39.1022,1.36,79.0142,0.1418,0.2046,94.2909
1068,18.2292,98.4127,16.1374,1.2083,88.8395,0.0815,0.1176,97.7191
1069,63.8021,97.2222,37.654,1.1667,80.3246,0.1269,0.1831,93.8697
1070,14.7236,99.359,6.517,1.06,94.852,0.0388,0.0559,99.0103
1071,46.875,95.2381,50.7176,1.56,72.9547,0.1914,0.2762,90.997
1072,31.321,92.7273,61.6156,1.9524,64.1618,0.2606,0.376,91.1581
1073,68.3594,79.7619,137.1681,2.8378,33.1091,0.4826,0.6962,79.7869
1074,19.1406,83.75,111.55,2.2742,39.4395,0.4438,0.6403,84.0188
1075,78.3025,90.9091,80.8705,1.5526,57.3858,0.3046,0.4395,87.8745
1076,71.7773,89.5833,105.9019,1.6786,50.1305,0.3341,0.4821,82.5521
1077,10.9898,99.0431,11.3502,1.1707,92.2102,0.054,0.0779,98.4014
1078,82.0312,73.2143,211.8037,2.1667,15.6138,0.5811,0.8384,67.3513
1079,24.1268,87.8151,82.5857,1.9355,50.3432,0.3706,0.5347,88.3018
1080,60.902,93.1818,56.481,1.4783,66.4528,0.2489,0.3591,91.9614
1081,63.8021,57.4074,106.6863,1.5667,17.2158,0.6759,0.9751,88.4867
1082,47.8515,66.6667,207.097,2.2941,9.4577,0.6365,0.9183,68.9559
1083,33.128,79.3269,123.8237,2.3103,31.464,0.5096,0.7352,82.2794
1084,19.334,83.8384,98.1286,2.7551,41.6722,0.4423,0.6382,85.8584
1085,24.6094,80.2381,111.3483,2.7561,35.2081,0.4903,0.7074,83.5277
1086,45.5729,89.6825,88.7559,2.0312,53.631,0.332,0.479,87.1052
1087,47.8515,100.0,0.0,1.0,0.0,0.0,0.0,100
1088,95.7031,87.5,98.8417,1.35,45.3463,0.3768,0.5436,91.7969
1089,44.6614,74.4444,207.097,3.1111,17.9608,0.5684,0.82,68.1933
1090,32.8125,89.5238,64.5497,1.8333,56.7573,0.3354,0.4839,90.8016
1091,46.4015,93.9394,51.3464,1.375,68.9233,0.2286,0.3298,92.8415
1092,15.111,74.3421,120.3937,2.5429,26.3266,0.5694,0.8215,83.046
1093,229.6874,60.0,169.443,1.5556,9.5345,0.6474,0.9341,80.4167
1094,42.7105,94.2149,60.2153,1.7031,68.4154,0.221,0.3189,90.7842
1095,32.8125,98.5714,9.6825,1.1765,91.172,0.0749,0.108,96.9421
1096,47.8515,83.3333,129.9063,2.0455,36.4626,0.4506,0.65,80.7497
1097,70.3125,93.8776,55.3283,1.2857,67.6066,0.2303,0.3323,93.3281
1098,62.642,90.9091,86.2619,1.5333,55.8962,0.3046,0.4395,87.0588
1099,44.7443,79.2208,140.8357,1.8889,28.719,0.511,0.7372,79.2657
1100,123.0468,85.7143,96.8246,1.3636,43.4112,0.4101,0.5917,86.0902
1101,20.3865,98.2249,20.0524,1.1923,87.0805,0.0892,0.1286,97.5074
1102,71.7773,96.875,31.7706,1.125,80.6253,0.1391,0.2006,94.9375
1103,37.2869,92.2078,63.8162,1.58,62.4613,0.2737,0.3948,90.806
1104,47.1154,93.8462,62.5636,1.6429,67.2003,0.2312,0.3335,90.8517
1105,23.2008,64.6465,133.5005,1.975,16.0792,0.6496,0.9372,81.7834
1106,109.375,88.0952,96.8246,1.4615,48.855,0.365,0.5266,87.0804
1107,60.612,82.5,151.5573,3.1184,34.0656,0.4637,0.669,77.352
1108,76.5625,76.6667,146.8506,1.5909,22.8284,0.5433,0.7838,82.1759
1109,62.642,96.3636,36.9694,1.2667,78.6589,0.1562,0.2254,93.1868
1110,63.1009,90.1099,85.6525,1.575,57.2814,0.2977,0.4295,87.021
1111,38.2812,93.3333,45.1848,1.3158,67.7116,0.2449,0.3534,94.9632
1112,60.612,60.8333,220.2759,4.1053,8.0767,0.6525,0.9413,67.0172
1113,172.2656,55.0,254.1645,2.1667,1.0355,0.6881,0.9928,48.0833
1114,45.0368,72.8291,178.461,3.4737,18.6979,0.585,0.8439,73.5536
1115,215.332,68.75,211.8037,1.625,9.4837,0.6211,0.896,69.1667
1116,37.5306,83.9869,99.6724,2.2857,41.5732,0.4399,0.6346,85.7716
1117,57.4219,82.5,110.1379,1.5,36.415,0.4637,0.669,85.7986
1118,95.7031,95.8333,56.481,1.2,72.6736,0.1732,0.2499,90.5093
1119,51.0417,48.8889,235.3375,3.3148,2.3255,0.6926,0.9992,64.7967
1120,16.4062,80.7143,128.2926,2.1042,32.542,0.4903,0.7074,81.6398
1121,59.1107,82.3529,134.5577,2.1667,34.6031,0.466,0.6723,79.6478
1122,63.8021,64.1975,213.3727,3.0,8.3721,0.6523,0.941,67.7095
1123,38.737,90.6746,80.6871,2.3556,56.922,0.31,0.4472,88.042
1124,31.5257,75.6863,139.5413,2.6406,25.8368,0.5502,0.7937,79.6721
1125,27.6067,89.9038,76.5752,1.8103,55.3633,0.3272,0.472,89.2912
1126,76.5625,96.6667,33.8886,1.1364,79.6825,0.1461,0.2108,94.6099
1127,34.8011,53.4632,218.5888,4.4651,4.6432,0.6858,0.9894,67.6181
1128,11.0427,99.359,7.6032,1.125,94.5759,0.0388,0.0559,98.6784
